,E,H,H+,H2,C,C+,O+,O,OH+,OH,H2O,H2O+,H3O+,CO,CO+,HCO+
170035005059.2602,0.9640197190722338,19708.91010619227,2.8577885549054843e-06,145.54494545615384,0.03598297999635496,0.9640168605094838,2.404648581925429e-10,1.9999998182361496,3.5020770007325725e-10,6.230266938600234e-09,1.5270621401247074e-08,1.327534721802469e-10,4.537523642797322e-11,1.5948876562777122e-07,4.8439636401017e-12,5.522823664697436e-13
174401152143.29932,0.9640197371204052,19709.126793290347,2.876457617693089e-06,145.436601897794,0.03598298064658247,0.9640168598881917,2.4064403033987034e-10,1.9999998182760967,3.5044529434946385e-10,6.229407165841844e-09,1.5260068554777653e-08,1.327675020562585e-10,4.534624363800108e-11,1.5945983107051753e-07,4.843290439417681e-12,5.517945093765455e-13
178879412849.78235,0.9640197546616286,19709.29842886962,2.8946114389244784e-06,145.3507840990842,0.035982981282442414,0.964016859275277,2.407861404358588e-10,1.9999998183077659,3.50633719331361e-10,6.228725638868202e-09,1.5251707021259987e-08,1.3277860956965313e-10,4.532327168433269e-11,1.5943688730988323e-07,4.842756808028328e-12,5.514081170559183e-13
183472666024.5419,0.9640197716916326,19709.43348096462,2.912243617769447e-06,145.28325804277304,0.035982981902937555,0.9640168586728514,2.408980783762919e-10,1.9999998183327015,3.507821247312349e-10,6.22818905849346e-09,1.5245126000840017e-08,1.3278734604808302e-10,4.5305191618517226e-11,1.5941881831752317e-07,4.842336670653402e-12,5.511041032484032e-13
188183864436.21432,0.9640197882061983,19709.539026752886,2.9293481252354163e-06,145.23048514009486,0.03598298250720662,0.9640168580827139,2.4098563249819137e-10,1.999999818352201,3.508981938078555e-10,6.227769514290258e-09,1.5239981738120766e-08,1.3279417147159461e-10,4.529105883702968e-11,1.5940468743159856e-07,4.842008172333857e-12,5.508665223664287e-13
193016036674.42508,0.9640198042013286,19709.620939283952,2.945919437785011e-06,145.18952886628117,0.03598298309451409,0.9640168575063793,2.4105362584794236e-10,1.9999998183673402,3.509883261926606e-10,6.227443792297533e-09,1.523598868748444e-08,1.3279946704140107e-10,4.5280088752108954e-11,1.5939371479521404e-07,4.841753136014045e-12,5.506821455997919e-13
197972289096.71378,0.9640198196734001,19709.684057116472,2.961952659576011e-06,145.15796994200585,0.03598298366424013,0.9640168569451119,2.411060444179189e-10,1.99999981837901,3.510578093576213e-10,6.2271927340931335e-09,1.5232911422586487e-08,1.3280354648344634e-10,4.527163452823639e-11,1.5938525627622287e-07,4.841556560462944e-12,5.50540076678581e-13
203055807825.45386,0.9640198346193043,19709.732337047328,2.9774436327352025e-06,145.13382996883513,0.03598298421587153,0.9640168563999532,2.4114615569757105e-10,1.9999998183879386,3.511109767335255e-10,6.227000651539312e-09,1.523055730868013e-08,1.3280666614227776e-10,4.526516692502298e-11,1.5937878409114556e-07,4.841406161871016e-12,5.504314065412681e-13
208269860796.0485,0.9640198490365678,19709.76899021469,2.9923890348155675e-06,145.11550337768352,0.035982984748993016,0.9640168558717467,2.411766163084827e-10,1.9999998183947185,3.511513510220747e-10,6.2268547998491216e-09,1.52287699437615e-08,1.3280903392484933e-10,4.526025626308153e-11,1.5937386927346825e-07,4.841291961167939e-12,5.503489059732612e-13
213617799857.71982,0.9640198629234651,19709.796602513048,3.006786464086691e-06,145.10169722130516,0.03598298526327969,0.9640168553611629,2.411995685893069e-10,1.9999998183998273,3.5118177262728087e-10,6.226744907786327e-09,1.522742333665018e-08,1.3281081717711488e-10,4.5256556419757e-11,1.5937016598702647e-07,4.841205916113185e-12,5.502867539369106e-13
219103062928.2419,0.9640198762791105,19709.817240013766,3.0206345130799083e-06,145.09137846402243,0.035982985758490155,0.9640168548687209,2.4121672603838217e-10,1.9999998184036456,3.5120451316236506e-10,6.226662764030854e-09,1.5226416797721843e-08,1.3281214955606232e-10,4.525379078597116e-11,1.593673976789689e-07,4.841141597388395e-12,5.502402999031376e-13
224729176204.00403,0.964019889103534,19709.832539636373,3.033932825359203e-06,145.08372864607085,0.03598298623446022,0.9640168543948032,2.4122944730075584e-10,1.9999998184064773,3.5122137367982365e-10,6.2266018600149046e-09,1.5225670536868048e-08,1.3281313692806375e-10,4.5251740170331625e-11,1.593653450993859e-07,4.841093908920845e-12,5.502058595240992e-13
230499756426.82138,0.9640199013977477,19709.843788020647,3.0466821465248473e-06,145.07810444756,0.035982986691097625,0.9640168539396751,2.412388009169669e-10,1.9999998184085588,3.512337705880965e-10,6.226557078249565e-09,1.5225121829214588e-08,1.3281386248854928e-10,4.5250232263133995e-11,1.593638358328341e-07,4.841058843835603e-12,5.501805369748106e-13
236418513208.9554,0.9640199131637932,19709.851987533988,3.0588843559443415e-06,145.07400468479338,0.03598298712837703,0.964016853503496,2.412456196974645e-10,1.9999998184100765,3.512428077806342e-10,6.226524430957783e-09,1.5224721803355282e-08,1.328143910420882e-10,4.524913281236467e-11,1.5936273551039817e-07,4.84103327980262e-12,5.501620763051435e-13
242489251417.83417,0.9640199244047754,19709.857912404037,3.0705424908005785e-06,145.07104224394652,0.03598298754633578,0.9640168530863324,2.412505471088549e-10,1.9999998184111734,3.5124933815054503e-10,6.226500837441229e-09,1.522443270818915e-08,1.3281477263799734e-10,4.524833811447131e-11,1.593619403190019e-07,4.841014804715578e-12,5.501487350597089e-13
248715873622.00778,0.964019935124886,19709.862155346338,3.0816607582551333e-06,145.06892076723662,0.03598298794507004,0.964016852688168,2.4125407587302583e-10,1.9999998184119592,3.512540147707148e-10,6.226483938949074e-09,1.5224225641483915e-08,1.3281504558872682e-10,4.5247768774339904e-11,1.5936137076898957e-07,4.841001571736047e-12,5.501391793091419e-13
255102382599.91208,0.9640199453294119,19709.865165943313,3.0922445353031286e-06,145.06741546345438,0.035982988324731166,0.9640168523089111,2.412565797868675e-10,1.9999998184125174,3.512573330788949e-10,6.226471946173716e-09,1.522407867963347e-08,1.328152389528935e-10,4.524736456740115e-11,1.5936096655833178e-07,4.840992179885115e-12,5.501323972609976e-13
261652883913.04962,0.9640199550247318,19709.867282020678,3.102300358455631e-06,145.06635741974534,0.0359829886855225,0.964016851948404,2.412583397619084e-10,1.9999998184129097,3.5125966539680494e-10,6.226463514502515e-09,1.5223975348284834e-08,1.3281537456459936e-10,4.5247080238273964e-11,1.593606823704453e-07,4.84098557636808e-12,5.501276286377375e-13
268371588545.24716,0.9640199642183037,19709.86875500173,3.1118359034213556e-06,145.06562092445301,0.03598298902769629,0.964016851606428,2.412595648808022e-10,1.9999998184131826,3.5126128884165183e-10,6.226457643173335e-09,1.522390338629146e-08,1.3281546867287266e-10,4.5246882105261275e-11,1.5936048447659508e-07,4.840980977615545e-12,5.501243076120857e-13
275262815609.6825,0.9640199729186401,19709.86977018321,3.1208599560295704e-06,145.06511332920257,0.035982989351550775,0.9640168512827102,2.4126040924443443e-10,1.9999998184133707,3.512624076569098e-10,6.226453594607263e-09,1.5223853757131422e-08,1.3281553325251044e-10,4.5246745344675195e-11,1.5936034801775438e-07,4.840977806123029e-12,5.501220171740442e-13
282330995125.4222,0.9640199811352772,19709.870462763418,3.129382375118506e-06,145.06476703483222,0.035982989657427314,0.9640168509769268,2.412609852941155e-10,1.9999998184134988,3.5126317087031187e-10,6.226450830628878e-09,1.522381986736621e-08,1.32815577040187e-10,4.524665184392525e-11,1.593602548553143e-07,4.84097564051309e-12,5.501204530586725e-13
289580670865.25653,0.9640199888787262,19709.870930331577,3.137414040736012e-06,145.0645332467368,0.03598298994570751,0.9640168506887096,2.412613741947218e-10,1.9999998184135857,3.512636860559771e-10,6.2264489627620144e-09,1.522379695762161e-08,1.3281560634174382e-10,4.524658852853949e-11,1.5936019189602075e-07,4.840974176618331e-12,5.501193956386502e-13
297016503276.6578,0.9640199961604267,19709.871242613248,3.144966801004138e-06,145.0643771021252,0.035982990216810166,0.9640168504176491,2.4126163393802267e-10,1.9999998184136438,3.51264030074651e-10,6.226447713441889e-09,1.5223781627348756e-08,1.3281562566208763e-10,4.524654605668335e-11,1.593601497847453e-07,4.840973197111574e-12,5.501186879921356e-13
304643272477.74615,0.964020002992691,19709.871448905687,3.1520534154218706e-06,145.06427395235937,0.035982990471188775,0.9640168501632984,2.412618055257878e-10,1.9999998184136811,3.512642572687866e-10,6.22644688642013e-09,1.5223771472231298e-08,1.32815638185757e-10,4.5246517823120026e-11,1.5936012190704977e-07,4.840972548333859e-12,5.501182191697666e-13
312465881330.1838,0.9640200093886363,19709.871583654807,3.1586874819993605e-06,145.06420657448504,0.03598299070932832,0.9640168499251773,2.4126191760777177e-10,1.9999998184137073,3.512644056096892e-10,6.22644634456597e-09,1.5223764812215104e-08,1.328156461373706e-10,4.5246499212113453e-11,1.593601036410086e-07,4.840972122913423e-12,5.501179116439796e-13
320489358590.9749,0.9640200153621113,19709.871670653254,3.1648833588283626e-06,145.06416307216344,0.03598299093174198,0.9640168497027755,2.41261989973202e-10,1.9999998184137238,3.5126450132508603e-10,6.2264459931553035e-09,1.5223760486776022e-08,1.3281565105296038e-10,4.524648703503428e-11,1.5936009179398553e-07,4.840971846681566e-12,5.501177118613174e-13
328718862145.1979,0.9640200209276271,19709.87172615961,3.1706560933428737e-06,145.06413531609948,0.03598299113896846,0.9640168494955565,2.4126203614498296e-10,1.9999998184137346,3.5126456233743775e-10,6.226445767454547e-09,1.5223757702806195e-08,1.3281565398156607e-10,4.524647911250846e-11,1.5936008418415783e-07,4.84097166895115e-12,5.501175832229721e-13
337159682321.7471,0.964020026100277,19709.871761146314,3.1760213381092934e-06,145.06411782006603,0.03598299133156862,0.9640168493029614,2.4126206524935344e-10,1.9999998184137409,3.5126460074194736e-10,6.2264456237723176e-09,1.5223755924986643e-08,1.328156556305259e-10,4.524647397327602e-11,1.5936007933891942e-07,4.840971555510362e-12,5.501175010259334e-13
345817245294.2165,0.9640200308956458,19709.87178292401,3.1809952575907714e-06,145.0641069287311,0.0359829915101221,0.9640168491244108,2.412620833669005e-10,1.999999818413745,3.512646245971673e-10,6.226445532993469e-09,1.522375479657179e-08,1.3281565647046659e-10,4.524647063659145e-11,1.593600762769488e-07,4.840971483560057e-12,5.501174488075357e-13
354697116569.1078,0.9640200353297311,19709.87179630612,3.185594442808572e-06,145.06410023537617,0.035982991675223994,0.9640168489593108,2.4126209450116576e-10,1.9999998184137482,3.512646392087688e-10,6.226445475943312e-09,1.5223754082596524e-08,1.3281565681057528e-10,4.524646845621829e-11,1.5936007435196392e-07,4.840971438084109e-12,5.501174157247201e-13
363805004563.61584,0.9640200394188551,19709.871804421702,3.1898358233511248e-06,145.06409617546697,0.03598299182748178,0.9640168488070544,2.412621012547304e-10,1.99999981841375,3.512646480256153e-10,6.226445440151961e-09,1.5223753630235538e-08,1.32815656851144e-10,4.5246467011540935e-11,1.5936007314366422e-07,4.840971409315991e-12,5.501173947247968e-13
373146764275.2741,0.9640200431795766,19709.871809277294,3.193736574156286e-06,145.064093745722,0.03598299196751183,0.9640168486670255,2.412621052965407e-10,1.999999818413751,3.5126465325914307e-10,6.226445417617728e-09,1.5223753341403275e-08,1.3281565671989147e-10,4.524646603230155e-11,1.593600723823482e-07,4.840971390987596e-12,5.501173812810567e-13
382728401045.83936,0.9640200466285986,19709.87181214197,3.197314019663554e-06,145.06409231160043,0.03598299209593595,0.9640168485386015,2.412621076821469e-10,1.9999998184137515,3.512646563078055e-10,6.226445403274536e-09,1.5223753153978148e-08,1.328156564968578e-10,4.524646534702753e-11,1.59360071897258e-07,4.840971379129305e-12,5.501173725263605e-13
392556074421.8181,0.9640200497826831,19709.87181380776,3.200585546065293e-06,145.06409147706947,0.035982992213378175,0.9640168484211596,2.412621090703445e-10,1.9999998184137517,3.5126465804420357e-10,6.226445393955162e-09,1.5223753029101155e-08,1.328156562312477e-10,4.524646484814558e-11,1.5936007158163512e-07,4.840971371258214e-12,5.501173666670292e-13
402636102114.1232,0.9640200526585676,19709.871814762046,3.2035685139615854e-06,145.06409099843466,0.0359829923204617,0.9640168483140763,2.4126210986651636e-10,1.999999818413752,3.512646590050731e-10,6.226445387705221e-09,1.5223752942772276e-08,1.328156559525779e-10,4.5246464468900914e-11,1.5936007136960024e-07,4.840971365841056e-12,5.501173625950575e-13
412974964059.41406,0.9640200552728813,19709.87181530028,3.206280171390594e-06,145.064090727959,0.03598299241780564,0.964016848216733,2.4126211031642077e-10,1.999999818413752,3.5126465951558986e-10,6.2264453833344046e-09,1.5223752880352416e-08,1.3281565567797524e-10,4.524646416825852e-11,1.5936007122102617e-07,4.840971361942824e-12,5.501173596344079e-13
423579306585.71136,0.9640200576420618,19709.871815598894,3.2087375682270038e-06,145.0640905774277,0.035982992506022105,0.964016848128516,2.412621105668019e-10,1.999999818413752,3.5126465976970667e-10,6.226445380126443e-09,1.5223752833010785e-08,1.3281565541689558e-10,4.5246463921148064e-11,1.5936007111176368e-07,4.840971358999705e-12,5.501173573770742e-13
434455946684.9891,0.9640200597822798,19709.871815761617,3.2109574772665236e-06,145.06409049495426,0.03598299258571315,0.964016848048825,2.4126211070397205e-10,1.999999818413752,3.5126465988128843e-10,6.226445377654528e-09,1.5223752795463565e-08,1.328156551741307e-10,4.524646371225602e-11,1.593600710274194e-07,4.8409713566745774e-12,5.501173555787376e-13
445611876395.46893,0.9640200617093699,19709.871815848557,3.212956322712414e-06,145.06409045048338,0.035982992657468384,0.9640168479770699,2.4126211077792774e-10,1.999999818413752,3.5126465991607975e-10,6.226445375665946e-09,1.5223752764561e-08,1.3281565495169042e-10,4.52464635321476e-11,1.5936007095946808e-07,4.840971354766692e-12,5.501173540935639e-13
457054267296.44324,0.9640200634387648,19709.87181589395,3.2147501115219054e-06,145.06409042688935,0.03598299272186243,0.9640168479126761,2.412621108171573e-10,1.999999818413752,3.512646599113326e-10,6.226445374011253e-09,1.5223752738419936e-08,1.3281565474996095e-10,4.5246463374887294e-11,1.5936007090286558e-07,4.840971353156232e-12,5.501173528341815e-13
468790475118.52423,0.9640200649854329,19709.871815916966,3.2163543699551137e-06,145.06409041457556,0.035982992779452654,0.9640168478550857,2.412621108376241e-10,1.999999818413752,3.5126465988771293e-10,6.226445372601355e-09,1.5223752715898008e-08,1.3281565456841026e-10,4.524646323659739e-11,1.593600708546016e-07,4.840971351770709e-12,5.501173517474151e-13
480828044472.26184,0.9640200663638239,19709.87181592818,3.21778408496746e-06,145.06409040825548,0.03598299283077705,0.9640168478037613,2.412621108481226e-10,1.999999818413752,3.512646598564023e-10,6.226445371381908e-09,1.522375269628039e-08,1.3281565440601075e-10,4.5246463114600386e-11,1.5936007081283773e-07,4.840971350564941e-12,5.501173507998359e-13
493174713698.19586,0.9640200675878209,19709.8718159333,3.2190536575861753e-06,145.06409040506472,0.035982992876352614,0.9640168477581857,2.4126211085341696e-10,1.999999818413752,3.512646598232604e-10,6.2264453703183305e-09,1.522375267909634e-08,1.3281565426148864e-10,4.5246463006917084e-11,1.5936007077640145e-07,4.840971349509324e-12,5.501173499692936e-13
505838419841.4387,0.964020068670704,19709.871815935352,3.220176861791637e-06,145.06409040347884,0.03598299291667378,0.9640168477178643,2.4126211085604316e-10,1.999999818413752,3.512646597912117e-10,6.226445369387219e-09,1.522375266401408e-08,1.3281565413346846e-10,4.5246462911979936e-11,1.5936007074449792e-07,4.8409713485831185e-12,5.501173492400714e-13
518827303753.99445,0.9640200696251147,19709.871815935905,3.221166809448655e-06,145.0640904027016,0.03598299295221125,0.9640168476823268,2.412621108573257e-10,1.999999818413752,3.512646597615975e-10,6.226445368571518e-09,1.5223752650781678e-08,1.3281565402055642e-10,4.5246462828472344e-11,1.5936007071654592e-07,4.840971347770668e-12,5.50117348600157e-13
532149715328.1053,0.9640200704630252,19709.871815935796,3.222035919768393e-06,145.06409040232455,0.035982992983410886,0.9640168476511274,2.412621108579437e-10,1.999999818413752,3.5126465973492507e-10,6.226445367857808e-09,1.5223752639194278e-08,1.3281565392138744e-10,4.524646275523989e-11,1.5936007069208765e-07,4.840971347059292e-12,5.501173480397273e-13
545814218863.96356,0.9640200711957246,19709.871815935403,3.222795901313728e-06,145.06409040214228,0.03598299301069298,0.9640168476238455,2.4126211085823876e-10,1.999999818413752,3.512646597112762e-10,6.226445367234895e-09,1.5223752629076218e-08,1.328156538346514e-10,4.524646269124228e-11,1.5936007067074015e-07,4.8409713464381575e-12,5.501173475503313e-13
559829598575.2726,0.9640200718338058,19709.87181593492,3.223457741462098e-06,145.0640904020533,0.03598299303445196,0.9640168476000864,2.4126211085837994e-10,1.999999818413752,3.512646596905279e-10,6.226445366692972e-09,1.522375262027155e-08,1.3281565375910722e-10,4.524646263552776e-11,1.5936007065216805e-07,4.840971345897669e-12,5.501173471244477e-13
574204864236.1665,0.9640200723871599,19709.87181593443,3.224031699486744e-06,145.06409040200847,0.03598299305505608,0.9640168475794826,2.4126211085844845e-10,1.999999818413752,3.5126465967246327e-10,6.2264453662232645e-09,1.5223752612639186e-08,1.3281565369358986e-10,4.524646258721995e-11,1.593600706360707e-07,4.840971345429149e-12,5.501173467552607e-13
588949256973.1323,0.9640200728649724,19709.871815933988,3.2245273037432607e-06,145.06409040198446,0.035982993072847455,0.9640168475616913,2.4126211085848324e-10,1.999999818413752,3.512646596568323e-10,6.226445365817804e-09,1.5223752606050183e-08,1.3281565363701477e-10,4.524646254551083e-11,1.5936007062217488e-07,4.840971345024685e-12,5.501173464365393e-13
604072255205.6677,0.9640200732757376,19709.871815933588,3.224953363692444e-06,145.0640904019704,0.035982993088142304,0.9640168475463964,2.4126211085850226e-10,1.999999818413752,3.5126465964338043e-10,6.226445365469287e-09,1.5223752600386388e-08,1.3281565358837758e-10,4.524646250965617e-11,1.5936007061023068e-07,4.840971344677013e-12,5.501173461625711e-13
619583580739.465,0.9640200736272687,19709.871815933235,3.22531798387113e-06,145.06409040196107,0.03598299310123157,0.9640168475333071,2.41262110858514e-10,1.999999818413752,3.5126465963186183e-10,6.226445365171048e-09,1.5223752595539616e-08,1.328156535467537e-10,4.524646247897264e-11,1.5936007060000967e-07,4.840971344379497e-12,5.501173459281229e-13
635493205016.0746,0.9640200739267099,19709.871815932936,3.2256285747330907e-06,145.06409040195433,0.035982993112381276,0.9640168475221574,2.4126211085852165e-10,1.999999818413752,3.5126465962204785e-10,6.226445364917016e-09,1.5223752591411157e-08,1.3281565351129743e-10,4.52464624528361e-11,1.5936007059130352e-07,4.840971344126075e-12,5.501173457284206e-13
651811355523.0273,0.9640200741805685,19709.87181593268,3.2258918859989415e-06,145.06409040194916,0.03598299312183371,0.9640168475127049,2.412621108585276e-10,1.999999818413752,3.512646596137266e-10,6.226445364701653e-09,1.5223752587911204e-08,1.3281565348123849e-10,4.524646243067837e-11,1.5936007058392276e-07,4.84097134391123e-12,5.501173455591199e-13
668548522368.5747,0.9640200743947333,19709.871815932478,3.2261140251414154e-06,145.06409040194504,0.03598299312980813,0.9640168475047305,2.41262110858532e-10,1.999999818413752,3.512646596067059e-10,6.22644536451997e-09,1.522375258495853e-08,1.3281565345587956e-10,4.524646241198531e-11,1.5936007057769617e-07,4.84097134372998e-12,5.501173454162929e-13
685715465025.2412,0.9640200745745057,19709.871815932303,3.226300492026751e-06,145.06409040194168,0.03598299313650198,0.9640168474980366,2.4126211085853577e-10,1.999999818413752,3.512646596008123e-10,6.226445364367464e-09,1.5223752582480015e-08,1.3281565343459297e-10,4.524646239629415e-11,1.593600705724695e-07,4.840971343577839e-12,5.50117345296402e-13
703323219246.5376,0.9640200747246374,19709.871815932147,3.2264562134412625e-06,145.0640904019389,0.035982993142092114,0.9640168474924464,2.4126211085853866e-10,1.999999818413752,3.5126465959589054e-10,6.226445364240101e-09,1.5223752580410194e-08,1.328156534168162e-10,4.5246462383190196e-11,1.5936007056810458e-07,4.840971343450782e-12,5.501173451962794e-13
721383104161.2948,0.9640200748493526,19709.871815932016,3.226585572751917e-06,145.06409040193654,0.0359829931467359,0.964016847487803,2.412621108585412e-10,1.999999818413752,3.512646595918018e-10,6.226445364134297e-09,1.522375257869075e-08,1.3281565340204876e-10,4.52464623723046e-11,1.5936007056447873e-07,4.840971343345235e-12,5.501173451131069e-13
739906729550.1438,0.9640200749523983,19709.871815931925,3.226692454842497e-06,145.06409040193464,0.03598299315057278,0.9640168474839657,2.4126211085854326e-10,1.999999818413752,3.5126465958842374e-10,6.226445364046887e-09,1.522375257727008e-08,1.3281565338984744e-10,4.5246462363310487e-11,1.5936007056148277e-07,4.840971343258028e-12,5.501173450443861e-13
758906003308.8634,0.9640200750370657,19709.87181593185,3.2267802746883557e-06,145.06409040193307,0.03598299315372539,0.9640168474808131,2.4126211085854507e-10,1.999999818413752,3.5126465958564787e-10,6.2264453639750604e-09,1.5223752576102794e-08,1.3281565337982203e-10,4.5246462355920455e-11,1.5936007055902119e-07,4.840971343186375e-12,5.501173449879215e-13
778393139103.3551,0.9640200751062393,19709.871815931772,3.2268520241584384e-06,145.06409040193185,0.03598299315630107,0.9640168474782373,2.412621108585462e-10,1.999999818413752,3.5126465958338026e-10,6.226445363916376e-09,1.5223752575149107e-08,1.3281565337163132e-10,4.5246462349882735e-11,1.5936007055701004e-07,4.840971343127829e-12,5.501173449417894e-13
798380664221.1835,0.9640200751624247,19709.87181593171,3.2269103014101443e-06,145.06409040193074,0.03598299315839312,0.9640168474761456,2.412621108585474e-10,1.999999818413752,3.512646595815385e-10,6.226445363868715e-09,1.5223752574374486e-08,1.328156533649785e-10,4.524646234497869e-11,1.593600705553765e-07,4.8409713430802825e-12,5.501173449043195e-13
818881427624.7413,0.9640200752077883,19709.87181593166,3.2269573542332405e-06,145.0640904019299,0.035982993160082244,0.9640168474744564,2.4126211085854843e-10,1.999999818413752,3.5126465958005127e-10,6.2264453638302285e-09,1.5223752573749058e-08,1.3281565335960703e-10,4.524646234101919e-11,1.5936007055405763e-07,4.840971343041891e-12,5.50117344874066e-13
839908608211.182,0.9640200752441908,19709.87181593162,3.2269951119759763e-06,145.06409040192918,0.035982993161437694,0.9640168474731011,2.412621108585491e-10,1.999999818413752,3.5126465957885796e-10,6.226445363799346e-09,1.522375257324718e-08,1.328156533552967e-10,4.5246462337841854e-11,1.5936007055299928e-07,4.8409713430110845e-12,5.501173448497893e-13
861475723284.4716,0.964020075273218,19709.87181593159,3.227025219836479e-06,145.06409040192864,0.03598299316251853,0.9640168474720207,2.412621108585498e-10,1.999999818413752,3.5126465957790655e-10,6.226445363774721e-09,1.522375257284698e-08,1.3281565335185968e-10,4.5246462335308303e-11,1.5936007055215535e-07,4.8409713429865195e-12,5.501173448304311e-13
883596637244.9718,0.9640200752962155,19709.87181593157,3.2270490738419895e-06,145.06409040192815,0.03598299316337487,0.9640168474711641,2.412621108585503e-10,1.999999818413752,3.5126465957715247e-10,6.226445363755209e-09,1.5223752572529926e-08,1.3281565334913655e-10,4.524646233330095e-11,1.5936007055148672e-07,4.840971342967058e-12,5.501173448150941e-13
906285570502.1514,0.9640200753143159,19709.871815931547,3.2270678481659234e-06,145.06409040192779,0.03598299316404883,0.9640168474704902,2.412621108585507e-10,1.999999818413752,3.512646595765592e-10,6.226445363739854e-09,1.522375257228037e-08,1.3281565334699333e-10,4.524646233172108e-11,1.5936007055096045e-07,4.840971342951741e-12,5.501173448030231e-13
929557108616.1754,0.9640200753284649,19709.871815931532,3.2270825240389094e-06,145.06409040192744,0.035982993164575656,0.9640168474699635,2.4126211085855096e-10,1.999999818413752,3.5126465957609544e-10,6.226445363727848e-09,1.522375257208529e-08,1.3281565334531795e-10,4.524646233048607e-11,1.5936007055054903e-07,4.840971342939765e-12,5.501173447935864e-13
953426211674.2056,0.9640200753394484,19709.871815931525,3.2270939164970575e-06,145.06409040192722,0.03598299316498465,0.9640168474695545,2.4126211085855133e-10,1.999999818413752,3.5126465957573556e-10,6.226445363718532e-09,1.5223752571933863e-08,1.3281565334401736e-10,4.52464623295274e-11,1.5936007055022978e-07,4.840971342930469e-12,5.501173447862614e-13
977908223907.4913,0.9640200753479139,19709.87181593151,3.2271026972907173e-06,145.06409040192705,0.03598299316529987,0.9640168474692397,2.412621108585517e-10,1.999999818413752,3.5126465957545804e-10,6.226445363711352e-09,1.5223752571817138e-08,1.3281565334301505e-10,4.524646232878845e-11,1.5936007054998358e-07,4.8409713429233056e-12,5.50117344780616e-13
1003018883555.3896,0.9640200753543914,19709.87181593151,3.2271094157687395e-06,145.064090401927,0.035982993165541044,0.9640168474689982,2.412621108585516e-10,1.999999818413752,3.5126465957524546e-10,6.226445363705852e-09,1.522375257172785e-08,1.3281565334224802e-10,4.524646232822315e-11,1.593600705497953e-07,4.840971342917823e-12,5.501173447762961e-13
1028774332982.6711,0.9640200753593102,19709.871815931507,3.227114517634309e-06,145.06409040192696,0.03598299316572419,0.964016847468815,2.4126211085855164e-10,1.999999818413752,3.512646595750841e-10,6.22644536370168e-09,1.522375257166004e-08,1.328156533416656e-10,4.5246462327793846e-11,1.5936007054965231e-07,4.84097134291366e-12,5.501173447730163e-13
1055191129056.6401,0.9640200753630168,19709.871815931503,3.2271183621846213e-06,145.06409040192693,0.03598299316586221,0.9640168474686771,2.412621108585516e-10,1.999999818413752,3.5126465957496266e-10,6.226445363698537e-09,1.5223752571608943e-08,1.3281565334122674e-10,4.524646232747031e-11,1.5936007054954453e-07,4.840971342910524e-12,5.50117344770544e-13
1082286253790.6837,0.9640200753657878,19709.871815931503,3.2271212364255175e-06,145.06409040192685,0.03598299316596539,0.964016847468574,2.4126211085855174e-10,1.999999818413752,3.512646595748718e-10,6.226445363696188e-09,1.5223752571570737e-08,1.328156533408986e-10,4.524646232722844e-11,1.59360070549464e-07,4.84097134290818e-12,5.501173447686964e-13
1110077125261.1594,0.9640200753678426,19709.8718159315,3.2271233678797794e-06,145.06409040192685,0.03598299316604189,0.9640168474684976,2.412621108585518e-10,1.999999818413752,3.5126465957480436e-10,6.226445363694444e-09,1.5223752571542405e-08,1.3281565334065526e-10,4.524646232704911e-11,1.593600705494042e-07,4.840971342906439e-12,5.501173447673258e-13
1138581608804.5835,0.9640200753693543,19709.871815931507,3.2271249354206064e-06,145.06409040192685,0.035982993166098175,0.9640168474684409,2.4126211085855164e-10,1.999999818413752,3.5126465957475463e-10,6.22644536369316e-09,1.522375257152158e-08,1.328156533404763e-10,4.52464623269172e-11,1.5936007054936022e-07,4.84097134290516e-12,5.501173447663186e-13
1167818028502.3389,0.9640200753704559,19709.871815931507,3.2271260784688136e-06,145.06409040192685,0.03598299316613922,0.9640168474684,2.4126211085855174e-10,1.999999818413752,3.5126465957471865e-10,6.22644536369223e-09,1.5223752571506382e-08,1.3281565334034582e-10,4.5246462326821004e-11,1.5936007054932832e-07,4.840971342904226e-12,5.501173447655832e-13
1197805178960.3105,0.9640200753712527,19709.871815931503,3.227126904717226e-06,145.06409040192685,0.03598299316616887,0.9640168474683702,2.4126211085855174e-10,1.999999818413752,3.512646595746923e-10,6.226445363691551e-09,1.5223752571495404e-08,1.3281565334025144e-10,4.524646232675148e-11,1.593600705493051e-07,4.840971342903552e-12,5.501173447650519e-13
1228562337390.9622,0.9640200753718233,19709.871815931503,3.227127496592258e-06,145.06409040192685,0.035982993166190115,0.9640168474683491,2.412621108585516e-10,1.999999818413752,3.5126465957467356e-10,6.226445363691066e-09,1.5223752571487543e-08,1.3281565334018398e-10,4.5246462326701696e-11,1.593600705492885e-07,4.840971342903071e-12,5.501173447646717e-13
1260109276005.691,0.9640200753722282,19709.871815931503,3.2271279166290584e-06,145.06409040192685,0.03598299316620519,0.964016847468334,2.412621108585517e-10,1.999999818413752,3.512646595746604e-10,6.226445363690724e-09,1.522375257148195e-08,1.3281565334013597e-10,4.5246462326666315e-11,1.5936007054927673e-07,4.840971342902725e-12,5.501173447644013e-13
